154,942,555,945,555,971,154,967,
285,909,441,912,440,941,284,937,
105,865,629,875,628,903,105,893,
544,822,638,822,638,851,544,851,
337,820,392,820,392,847,337,847,
81,812,245,815,244,840,81,836,
544,784,636,784,636,810,544,810,
80,774,206,783,204,812,78,804,
249,752,266,752,266,775,249,775,
78,741,171,745,169,775,77,771,
541,700,629,700,629,725,541,725,
385,697,476,697,476,725,385,725,
273,700,317,700,317,719,273,719,
217,701,230,701,230,718,217,718,
89,661,480,661,480,689,89,689,
563,621,628,621,628,646,563,646,
411,620,475,620,475,645,411,645,
273,621,320,621,320,643,273,643,
215,622,232,622,232,642,215,642,
94,587,381,587,381,611,94,611,
548,547,620,547,620,570,548,570,
399,547,471,547,471,570,399,570,
277,546,322,546,322,570,277,570,
221,547,238,547,238,569,221,569,
104,517,573,514,573,535,104,539,
399,479,470,479,470,501,399,501,
540,478,613,478,613,500,540,500,
281,479,324,479,324,499,281,499,
227,480,244,480,244,500,227,500,
110,449,529,447,529,471,110,474,
119,418,595,418,595,443,119,443,
228,379,501,381,501,410,228,407,
104,331,141,334,139,356,102,353,
236,301,488,303,487,328,236,325,
263,264,464,268,463,292,263,289,
