214,1132,395,1122,397,1149,216,1159,
128,1100,473,1072,477,1120,132,1148,
128,1070,475,1048,478,1094,131,1116,
79,1048,238,1045,239,1068,79,1071,
443,1030,525,1023,527,1050,445,1057,
78,1001,196,994,198,1026,80,1033,
427,991,524,985,526,1011,429,1018,
81,962,259,953,260,980,82,988,
493,943,524,943,524,969,493,969,
77,935,182,929,183,950,78,956,
437,919,519,914,520,937,438,942,
129,901,195,894,197,914,131,921,
303,899,317,899,317,909,303,909,
340,891,381,891,381,911,340,911,
447,884,519,884,519,907,447,907,
77,875,103,875,103,896,77,896,
125,870,348,858,350,884,126,895,
130,844,186,841,187,864,132,867,
294,833,377,830,378,855,295,858,
445,828,509,823,511,848,447,853,
85,824,111,824,111,845,85,845,
131,818,471,797,473,823,133,845,
134,795,188,792,190,814,136,818,
301,791,312,791,312,804,301,804,
334,785,376,781,378,801,336,804,
448,776,505,776,505,799,448,799,
85,775,103,775,103,795,85,795,
134,767,419,753,420,778,135,792,
134,743,188,740,190,762,136,766,
296,736,336,736,336,756,296,756,
333,735,373,735,373,755,333,755,
443,728,498,725,499,749,445,752,
81,725,99,725,99,744,81,744,
133,716,414,704,415,726,134,739,
133,692,187,692,187,715,133,715,
296,685,313,685,313,703,296,703,
332,683,371,683,371,703,332,703,
440,678,495,674,496,697,441,700,
83,675,93,675,93,687,83,687,
130,667,463,650,464,673,131,690,
128,640,183,637,184,661,129,664,
293,635,311,635,311,652,293,652,
331,632,369,632,369,652,331,652,
429,627,493,624,494,646,430,650,
76,620,93,620,93,639,76,639,
128,613,483,598,484,621,129,636,
128,590,179,586,180,606,129,610,
289,583,305,583,305,601,289,601,
328,577,368,577,368,601,328,601,
428,575,492,575,492,597,428,597,
76,569,88,569,88,585,76,585,
126,563,287,554,288,577,127,586,
124,536,179,533,180,556,125,559,
279,529,304,529,304,551,279,551,
324,525,367,525,367,549,324,549,
424,521,490,520,491,544,424,546,
127,509,181,509,181,532,127,532,
75,504,85,504,85,516,75,516,
122,483,477,469,478,492,123,506,
122,459,185,457,185,477,123,479,
323,451,360,451,360,471,323,471,
421,445,485,445,485,468,421,468,
121,435,261,428,262,449,122,456,
72,429,85,429,85,443,72,443,
121,411,417,398,418,420,122,432,
141,393,183,393,183,403,141,403,
283,389,299,389,299,400,283,400,
317,384,356,384,356,399,317,399,
417,376,477,376,477,395,417,395,
126,375,320,369,320,387,127,392,
126,359,433,344,434,365,127,380,
129,344,192,344,192,361,129,361,
279,340,297,340,297,351,279,351,
315,336,351,336,351,351,315,351,
408,328,466,325,467,344,409,347,
85,325,93,325,93,332,85,332,
129,327,291,317,292,336,130,346,
125,305,452,282,454,309,127,331,
78,286,364,266,366,293,80,313,
396,267,457,264,458,282,397,286,
81,267,312,250,314,273,82,290,
84,248,255,237,256,256,85,267,
82,229,300,210,302,231,84,250,
137,195,392,174,394,201,139,222,
97,173,429,145,432,171,99,199,
146,146,331,129,333,152,148,169,
190,115,326,108,327,130,191,138,
