43,961,239,961,239,979,43,979,
41,934,293,934,293,956,41,956,
57,907,88,907,88,917,57,917,
117,592,416,590,416,608,118,610,
157,576,379,574,379,588,157,590,
117,540,420,536,420,555,118,558,
172,522,363,522,363,539,172,539,
177,468,362,467,362,485,177,486,
122,453,209,453,209,468,122,468,
373,451,418,451,418,466,373,466,
126,436,188,436,188,450,126,450,
365,434,418,432,418,447,366,449,
122,419,223,419,223,433,122,433,
364,418,418,416,418,431,365,433,
123,402,236,402,236,416,123,416,
400,402,413,402,413,412,400,412,
121,383,270,384,270,399,121,398,
366,383,417,383,417,398,366,398,
246,351,299,351,299,365,246,365,
330,352,341,352,341,362,330,362,
120,349,215,351,215,365,120,363,
366,349,416,349,416,364,366,364,
117,330,396,329,396,350,118,351,
247,316,291,316,291,331,247,331,
316,316,332,316,332,330,316,330,
121,313,180,316,180,332,120,329,
363,315,408,312,409,328,364,331,
323,282,413,282,413,295,323,295,
121,278,178,281,177,299,120,296,
334,265,407,262,408,277,335,280,
120,261,299,264,298,282,120,279,
213,249,318,249,318,262,213,262,
268,217,354,217,354,231,268,231,
242,195,380,196,380,214,241,213,
123,191,216,193,216,218,123,215,
265,180,360,180,360,195,265,195,
242,159,379,158,379,176,243,177,
