458,985,703,1002,702,1023,456,1009,
444,865,580,874,578,896,442,887,
704,865,732,865,732,882,704,882,
669,859,711,862,709,881,667,879,
756,844,809,851,807,870,753,863,
708,841,746,847,744,863,705,857,
395,839,659,858,657,879,393,860,
671,842,694,842,694,854,671,854,
351,838,389,838,389,858,351,858,
454,822,660,836,658,857,453,843,
386,819,465,827,463,844,384,836,
378,823,390,823,390,831,378,831,
329,812,384,819,381,837,327,830,
546,785,599,789,597,811,545,807,
309,768,465,784,463,804,307,789,
524,767,539,767,539,783,524,783,
312,747,490,764,488,786,310,768,
525,744,576,748,575,767,523,763,
315,728,492,743,490,765,313,750,
319,711,492,726,491,743,317,728,
733,699,846,705,845,724,732,718,
418,681,528,687,527,705,417,699,
323,673,407,680,405,698,322,691,
722,659,845,666,844,684,721,677,
327,636,422,645,420,662,326,653,
417,624,549,632,548,650,416,642,
332,617,426,624,425,643,330,635,
746,605,844,609,843,627,745,623,
770,586,844,590,843,608,769,605,
345,583,406,586,405,604,344,601,
747,567,844,571,843,588,746,584,
348,565,396,568,395,586,347,583,
428,552,541,557,540,575,427,570,
340,546,432,551,431,569,339,564,
735,530,844,534,843,551,735,547,
528,520,589,524,588,542,527,538,
724,510,844,513,843,530,723,527,
343,510,535,522,534,540,342,528,
344,493,502,501,501,518,343,510,
737,492,845,495,844,512,737,509,
397,475,447,479,446,497,395,494,
782,474,846,477,845,495,782,493,
345,472,405,478,403,497,343,490,
399,457,569,464,568,485,399,478,
737,456,845,459,845,474,737,471,
345,453,396,458,394,477,343,472,
345,433,395,437,393,459,343,455,
738,401,846,403,846,420,738,418,
614,398,628,398,628,415,614,415,
383,385,485,391,484,409,382,403,
807,385,835,385,835,401,807,401,
740,385,806,385,806,400,740,400,
384,367,530,375,530,392,383,384,
570,357,632,361,631,379,569,375,
503,358,565,358,565,373,503,373,
370,348,510,357,509,374,369,366,
365,353,375,353,375,362,365,362,
354,352,366,352,366,362,354,362,
742,347,847,349,847,364,741,362,
574,339,632,343,631,361,572,357,
387,330,488,337,487,355,386,347,
811,331,837,331,837,347,811,347,
742,331,806,331,806,345,742,345,
388,314,531,322,531,337,387,329,
564,304,645,307,644,326,563,322,
375,295,569,306,568,324,374,312,
356,295,379,295,379,308,356,308,
800,276,848,276,848,290,800,290,
791,278,804,278,804,287,791,287,
735,275,796,275,796,290,735,290,
542,263,636,270,635,292,540,284,
357,256,438,263,436,282,356,275,
457,230,549,233,549,251,456,248,
359,220,393,223,392,239,358,236,
436,209,604,216,603,234,435,227,
362,201,420,206,418,224,360,219,
715,201,849,201,849,219,715,219,
502,194,560,197,559,215,501,212,
363,182,474,193,472,211,361,200,
574,164,627,164,627,178,574,178,
527,142,685,143,685,161,527,160,
364,92,701,110,700,138,362,120,
365,75,634,93,633,117,363,99,
366,57,767,73,766,102,364,86,
778,62,810,62,810,74,778,74,
366,38,772,55,770,87,364,70,
369,23,671,39,670,67,368,51,
537,22,656,24,656,38,536,37,
