206,900,499,901,498,923,206,922,
302,883,416,883,416,900,302,900,
168,854,552,854,552,876,168,876,
154,816,333,819,332,837,154,834,
497,817,554,816,554,835,498,836,
150,791,277,788,277,809,151,812,
154,762,274,762,274,780,154,780,
506,761,553,761,553,780,506,780,
154,734,240,734,240,752,154,752,
540,732,553,732,553,750,540,750,
155,704,346,702,346,723,155,725,
155,678,350,675,350,693,155,697,
343,634,380,634,380,653,343,653,
493,633,550,633,550,652,493,652,
149,634,271,630,272,652,150,655,
151,609,231,609,231,630,151,630,
492,606,548,606,548,624,492,624,
151,575,241,577,241,599,150,596,
490,573,545,573,545,591,490,591,
265,556,291,556,291,575,265,575,
154,555,220,555,220,573,154,573,
162,521,226,524,225,540,161,537,
242,522,266,522,266,538,242,538,
388,519,435,519,435,538,388,538,
293,521,326,521,326,537,293,537,
484,518,539,518,539,537,484,537,
164,497,257,499,256,517,163,515,
391,495,435,495,435,513,391,513,
167,477,507,471,507,488,167,494,
174,452,247,455,246,470,173,467,
267,452,358,451,358,466,267,467,
363,450,524,446,525,464,364,468,
252,423,457,419,457,444,252,447,
161,391,190,391,190,407,161,407,
258,366,447,364,447,381,259,383,
278,338,429,336,429,354,278,356,
