535,559,550,559,550,587,535,587,
775,523,795,523,795,581,775,581,
700,519,715,519,715,576,700,576,
828,515,843,515,843,578,828,578,
796,509,817,509,817,580,796,580,
677,492,695,492,695,576,677,576,
747,491,752,491,752,497,747,497,
698,490,706,490,706,502,698,502,
866,482,887,481,891,581,870,582,
840,480,860,479,865,577,846,579,
774,470,788,470,788,489,774,489,
629,447,638,447,638,464,629,464,
742,439,754,439,754,470,742,470,
695,436,707,436,707,475,695,475,
584,425,606,424,610,574,589,575,
841,388,857,388,857,425,841,425,
479,356,500,355,507,492,486,493,
917,356,935,355,939,454,921,455,
503,348,524,347,532,504,510,505,
623,348,637,348,639,401,625,402,
690,348,705,348,705,387,690,387,
669,348,684,348,684,387,669,387,
735,340,753,340,753,389,735,389,
553,331,578,330,585,510,560,511,
598,316,622,315,633,575,609,576,
708,311,730,309,745,577,723,579,
642,309,663,308,677,576,655,577,
931,293,956,292,961,534,937,535,
576,272,597,271,604,418,583,419,
621,268,636,268,636,315,621,315,
685,262,703,262,703,309,685,309,
731,257,749,257,749,305,731,305,
830,250,852,250,852,303,830,303,
806,250,829,250,829,300,806,300,
778,250,800,250,800,300,778,300,
882,246,909,245,924,570,896,571,
855,250,875,250,875,302,855,302,
