115,803,568,826,567,847,114,824,
172,776,511,794,510,815,171,798,
120,718,580,737,578,763,119,743,
197,691,488,703,487,729,196,716,
211,611,486,619,485,645,210,637,
563,597,580,597,580,619,563,619,
126,583,259,587,258,611,125,608,
508,568,580,571,579,593,507,591,
138,559,226,562,225,585,137,581,
509,542,580,544,579,567,508,564,
130,533,279,537,279,559,130,556,
551,517,571,517,571,538,551,538,
132,508,300,511,300,532,132,529,
509,491,578,491,578,512,509,512,
135,481,353,487,352,508,134,502,
509,438,578,438,578,460,509,460,
445,441,459,441,459,458,445,458,
333,436,397,436,397,459,333,459,
132,431,273,435,272,457,132,452,
133,405,418,412,417,433,133,427,
497,385,568,383,569,409,498,412,
425,385,452,385,452,409,425,409,
322,383,389,383,389,410,322,410,
136,378,224,383,223,406,135,401,
435,337,578,335,578,356,436,359,
138,329,224,332,223,353,137,351,
458,313,567,313,567,331,458,331,
139,303,400,311,399,334,138,326,
275,283,431,286,431,307,275,304,
361,239,487,241,486,260,361,258,
344,210,509,213,508,235,343,231,
151,201,282,211,280,239,149,229,
330,183,522,188,521,209,329,205,
354,158,500,160,499,181,353,179,
