167,869,557,866,558,886,167,890,
216,846,507,844,507,862,216,864,
165,797,565,792,565,816,165,820,
231,772,485,769,486,791,231,795,
241,702,481,697,481,719,241,723,
167,681,281,678,282,700,167,702,
500,675,560,675,560,693,500,693,
176,657,253,657,253,675,176,675,
497,652,559,652,559,671,497,671,
168,634,299,629,300,650,169,655,
497,628,557,628,557,646,497,646,
169,612,317,608,318,626,169,631,
487,605,548,605,548,623,487,623,
169,588,362,583,362,604,169,608,
496,581,554,581,554,599,496,599,
167,547,191,547,191,564,167,564,
491,537,552,535,552,555,491,556,
167,524,289,520,289,539,167,542,
339,519,397,519,397,539,339,539,
437,518,453,518,453,534,437,534,
491,514,550,512,551,531,491,534,
167,500,477,493,478,514,167,522,
479,493,530,493,530,511,479,511,
169,479,245,479,245,497,169,497,
329,475,387,471,389,493,331,498,
419,474,440,474,440,493,419,493,
481,471,539,467,540,486,482,490,
169,435,243,435,243,453,169,453,
425,431,545,424,546,442,426,449,
168,412,394,410,394,430,168,432,
442,408,535,402,536,420,444,426,
286,388,421,386,421,407,286,410,
357,349,465,345,466,364,357,367,
173,323,290,323,290,352,173,352,
323,326,499,319,500,340,323,347,
351,302,472,297,473,319,352,323,
324,280,498,272,499,293,325,301,
