43,961,238,961,238,979,43,979,
42,934,294,934,294,956,42,956,
50,905,102,905,102,919,50,919,
91,786,448,776,448,793,91,803,
135,761,404,755,405,775,136,781,
92,721,451,711,451,730,92,739,
153,697,381,691,381,709,154,715,
90,636,205,633,206,652,90,654,
300,631,449,626,449,644,301,649,
89,612,312,607,313,628,89,634,
436,606,448,606,448,622,436,622,
92,593,237,590,237,608,92,611,
309,589,445,584,446,601,310,606,
158,552,287,549,287,567,158,570,
277,548,373,546,374,563,278,565,
91,531,194,531,194,549,91,549,
431,526,444,526,444,541,431,541,
98,513,143,513,143,528,98,528,
388,506,442,503,443,521,389,524,
98,493,167,493,167,508,98,508,
389,486,440,486,440,501,389,501,
90,470,208,469,209,487,90,489,
385,467,441,463,442,481,386,485,
91,450,233,449,233,467,91,468,
427,445,439,445,439,461,427,461,
91,431,265,429,265,447,91,449,
384,426,438,426,438,444,384,444,
88,394,196,392,196,407,88,409,
247,390,296,390,296,409,247,409,
334,389,347,389,347,405,334,405,
383,387,435,384,437,403,384,407,
88,372,305,370,305,388,88,390,
298,369,419,366,419,384,299,387,
88,354,195,353,195,368,88,369,
241,352,296,350,297,367,242,369,
331,351,345,351,345,366,331,366,
380,349,433,345,435,363,381,367,
88,333,312,331,312,349,88,351,
312,331,418,326,419,344,313,349,
88,316,196,313,196,328,88,331,
242,313,293,313,293,331,242,331,
332,314,341,314,341,324,332,324,
378,309,431,307,432,325,379,328,
87,294,316,292,317,310,87,313,
318,291,399,288,399,306,319,310,
88,275,156,275,156,293,88,293,
234,272,293,272,293,291,234,291,
322,272,342,272,342,290,322,290,
376,270,430,267,431,286,376,288,
87,239,154,237,155,255,87,257,
321,234,427,234,427,252,321,252,
87,221,290,216,290,235,87,239,
336,213,427,212,427,230,336,232,
192,198,322,196,322,214,192,217,
256,161,357,159,357,177,257,179,
89,141,195,141,195,170,89,170,
241,140,369,137,370,156,242,158,
222,120,388,115,389,133,223,138,
241,98,366,95,367,113,242,116,
