44,961,240,961,240,979,44,979,
41,933,294,932,294,957,41,958,
51,907,92,907,92,918,51,918,
151,706,161,706,161,718,151,718,
239,701,337,701,337,719,239,719,
185,668,402,668,402,686,185,686,
179,643,409,643,409,665,179,665,
148,628,162,628,162,641,148,641,
313,614,424,614,424,631,313,631,
376,592,424,592,424,610,376,610,
162,593,259,591,260,609,162,611,
150,550,221,550,221,569,150,569,
231,550,311,547,311,565,231,568,
372,548,426,548,426,567,372,567,
161,523,220,523,220,538,161,538,
232,521,312,521,312,539,232,539,
370,521,424,518,425,539,371,541,
270,501,319,501,319,516,270,516,
366,499,425,499,425,517,366,517,
164,499,223,499,223,517,164,517,
264,480,318,480,318,495,264,495,
367,478,425,478,425,496,367,496,
162,478,253,478,253,496,162,496,
163,448,335,448,335,466,163,466,
357,428,422,428,422,443,357,443,
155,426,351,427,350,445,155,444,
155,405,219,405,219,423,155,423,
306,404,423,403,424,421,306,422,
198,366,393,368,393,394,198,391,
230,341,357,341,357,359,230,359,
155,304,163,304,163,318,155,318,
162,277,248,277,248,299,162,299,
343,277,422,277,422,295,343,295,
157,257,210,257,210,275,157,275,
278,255,422,255,422,273,278,273,
380,234,421,234,421,252,380,252,
163,234,225,232,226,252,163,253,
212,173,358,158,365,227,219,242,
