184,861,531,861,531,878,184,878,
226,838,487,838,487,857,226,857,
497,796,535,796,535,812,497,812,
182,797,505,794,505,812,182,815,
239,771,466,769,466,790,239,793,
181,714,290,710,290,728,181,732,
384,707,531,704,531,722,384,725,
182,693,385,685,385,703,183,712,
511,684,525,684,525,701,511,701,
181,672,321,668,322,686,181,690,
391,664,529,660,529,678,392,682,
243,628,457,617,459,639,244,649,
179,612,280,608,281,626,179,631,
513,601,527,601,527,614,513,614,
185,591,231,591,231,609,185,609,
476,580,525,577,526,595,477,598,
185,572,253,568,255,586,186,590,
468,558,523,555,524,574,469,576,
177,553,293,546,294,564,179,571,
467,539,522,536,523,553,467,556,
178,531,308,526,309,544,178,550,
500,517,516,517,516,532,500,532,
176,511,346,503,347,521,177,529,
464,498,519,493,521,512,466,516,
173,473,282,467,283,485,174,491,
325,463,377,462,378,481,325,482,
413,462,428,462,428,477,413,477,
462,457,516,453,518,472,463,476,
171,452,323,443,324,465,172,473,
171,433,240,430,241,448,172,452,
311,424,370,420,371,442,313,446,
396,420,418,420,418,438,396,438,
452,416,507,412,509,432,454,436,
170,394,237,390,238,408,171,412,
402,381,512,373,513,390,403,398,
169,373,372,360,374,381,170,394,
417,359,502,353,503,371,419,377,
271,345,396,338,398,359,272,366,
335,303,438,296,439,315,337,323,
169,292,273,287,274,312,170,317,
313,281,456,272,458,293,314,302,
295,261,474,246,476,267,297,282,
327,236,439,225,441,247,329,258,
