177,826,608,840,607,861,176,848,
229,802,554,811,554,832,229,823,
176,746,620,760,619,785,175,772,
250,721,532,730,531,754,250,745,
263,646,529,651,529,673,263,669,
607,631,621,631,621,650,607,650,
181,622,305,622,305,643,181,643,
551,600,622,603,621,624,551,622,
189,595,274,595,274,617,189,617,
552,576,622,576,622,597,552,597,
181,571,325,571,325,592,181,592,
595,550,613,550,613,570,595,570,
182,544,346,544,346,565,182,565,
553,525,620,525,620,543,553,543,
181,517,397,521,397,542,181,539,
551,470,620,473,619,492,551,489,
373,470,440,470,440,492,373,492,
181,471,315,471,315,490,181,490,
484,470,502,470,502,491,484,491,
179,439,369,443,368,468,179,465,
181,416,267,420,265,442,180,438,
363,417,431,417,431,443,363,443,
541,417,611,417,611,439,541,439,
467,418,493,418,493,442,467,442,
180,366,265,368,265,390,180,387,
478,367,620,365,621,386,478,388,
180,339,440,339,440,364,180,364,
498,341,608,339,609,357,499,360,
315,316,471,316,471,337,315,337,
396,266,532,261,533,286,397,290,
187,234,321,234,321,267,187,267,
359,240,571,234,572,256,359,262,
362,209,570,204,571,228,363,234,
353,182,579,172,580,198,354,207,
