150,940,622,927,623,961,151,974,
308,910,492,904,493,933,309,939,
87,862,710,854,710,890,87,897,
375,804,435,803,435,831,375,832,
619,802,716,795,718,825,621,831,
60,795,257,798,257,827,60,824,
619,757,717,752,718,782,620,786,
57,752,198,754,196,791,56,788,
618,698,715,697,715,726,618,727,
62,695,210,700,208,733,60,728,
62,657,176,657,176,690,62,690,
622,602,707,601,707,630,622,631,
448,602,531,602,531,631,448,631,
301,603,352,603,352,626,301,626,
80,560,622,561,622,590,79,589,
614,517,697,516,697,543,614,544,
443,514,527,517,526,546,442,544,
301,516,352,516,352,540,301,540,
84,476,672,474,672,509,84,511,
610,435,689,434,689,461,610,462,
456,435,522,435,522,462,456,462,
303,436,353,436,353,459,303,459,
95,397,541,398,541,426,95,424,
451,361,519,358,521,384,452,386,
305,360,354,360,354,383,305,383,
602,356,683,355,684,381,603,382,
98,353,198,357,197,381,98,377,
453,324,520,324,520,351,453,351,
102,317,246,324,244,349,101,343,
103,281,674,283,674,321,102,320,
413,256,508,256,508,282,413,282,
321,258,373,258,373,280,321,280,
263,257,330,257,330,278,263,278,
495,257,654,253,655,274,496,279,
116,249,233,255,231,281,114,275,
240,210,553,213,553,250,240,246,
252,134,534,140,533,164,252,159,
283,99,504,107,504,132,283,123,
