300,1179,667,1184,667,1212,299,1208,
348,1122,699,1123,699,1153,348,1152,
320,1092,740,1092,740,1121,320,1120,
334,1003,628,1003,628,1031,334,1031,
336,975,487,979,487,1003,336,1000,
338,947,416,949,416,973,338,971,
340,918,418,922,416,946,340,943,
324,893,655,891,654,915,323,917,
650,862,734,860,734,884,651,886,
323,864,552,861,553,889,323,893,
628,807,732,807,732,832,628,831,
461,812,527,810,528,829,462,831,
325,811,463,811,463,835,325,836,
632,756,727,756,727,781,632,780,
331,762,411,760,412,780,332,782,
329,734,560,734,559,758,328,758,
384,689,565,687,566,710,384,711,
627,661,719,661,719,685,627,685,
336,664,567,665,567,687,336,687,
451,626,492,624,493,639,452,641,
404,624,457,622,457,637,405,639,
627,604,712,601,713,621,627,624,
485,603,576,605,576,625,486,623,
342,601,402,603,402,623,341,621,
342,578,603,583,603,605,341,601,
345,540,707,543,706,567,345,564,
469,525,704,523,705,543,469,545,
348,523,425,523,424,543,347,543,
349,483,692,488,692,513,348,507,
489,467,663,469,663,489,489,487,
403,467,497,469,497,487,403,485,
406,428,672,432,672,456,406,453,
412,413,664,412,664,435,413,436,
400,393,667,395,667,420,399,417,
426,378,650,378,650,397,426,396,
362,357,691,357,690,380,361,380,
368,341,685,342,685,362,369,361,
366,317,691,321,690,349,366,345,
431,308,638,307,638,326,432,327,
438,293,632,288,633,308,438,312,
485,276,581,275,582,291,486,292,
