47,962,242,976,241,994,46,980,
46,935,298,953,296,974,45,956,
55,906,108,910,107,924,54,920,
151,737,464,744,464,761,150,755,
189,719,425,724,425,741,189,736,
184,683,445,686,445,701,183,698,
440,688,468,690,467,702,439,700,
208,662,408,668,408,685,208,679,
157,608,255,610,255,627,157,625,
339,609,471,610,470,628,339,627,
158,590,343,590,342,608,158,608,
159,570,287,572,286,591,158,589,
348,573,470,574,470,591,348,590,
218,535,408,537,407,555,218,553,
161,518,249,518,248,535,161,535,
422,520,468,520,468,535,422,535,
166,501,229,502,228,517,166,516,
415,502,469,501,470,519,416,520,
163,483,267,484,267,501,163,500,
420,484,470,483,470,501,421,502,
162,466,280,466,280,483,163,483,
163,447,317,447,316,466,164,465,
420,447,468,444,470,465,422,467,
164,415,257,413,257,427,165,430,
299,413,344,413,344,428,299,428,
419,413,469,410,469,428,420,431,
163,394,339,395,339,413,163,414,
164,378,225,377,226,396,165,397,
291,378,340,377,340,396,291,397,
414,376,462,375,463,394,415,396,
165,347,223,344,223,360,166,363,
370,344,467,340,467,358,371,362,
165,326,346,325,346,343,165,344,
384,326,459,321,461,340,384,344,
257,308,368,309,367,327,257,326,
317,275,407,275,407,294,318,294,
174,255,263,258,262,284,173,280,
303,259,419,256,419,273,304,276,
294,238,428,233,430,255,295,261,
296,222,426,214,427,233,297,241,
