289,736,288,755,236,753,237,733,
290,710,290,725,241,725,241,710,
293,780,293,795,238,795,238,780,
303,755,302,773,237,773,238,755,
312,689,312,707,241,707,241,689,
331,794,332,813,238,814,238,796,
356,649,356,657,339,657,339,649,
380,609,381,630,243,631,243,610,
410,794,410,809,374,809,374,794,
437,516,437,534,317,535,317,517,
436,841,436,862,342,864,341,843,
444,705,444,721,411,720,411,704,
449,537,449,557,305,558,305,538,
445,687,445,703,409,702,409,686,
447,648,447,660,406,659,406,647,
453,663,453,684,240,691,239,670,
464,581,465,603,294,608,293,586,
477,626,478,647,241,651,241,629,
488,857,488,878,274,882,275,861,
518,604,519,626,380,628,379,607,
520,645,520,660,484,659,484,644,
527,705,527,723,480,722,480,704,
530,817,530,840,247,844,246,820,
528,772,528,792,485,791,485,771,
530,746,529,769,481,768,482,745,
529,793,529,812,483,811,483,792,
