271,406,269,425,198,417,200,399,
271,366,268,385,202,377,204,358,
306,580,305,598,203,595,204,577,
311,689,313,709,200,714,198,695,
312,452,311,470,198,462,199,443,
319,265,313,295,198,274,203,244,
323,537,322,555,203,550,204,532,
343,513,342,534,202,529,203,508,
351,640,352,662,199,667,197,646,
381,492,381,516,199,509,200,484,
404,410,404,425,344,426,344,411,
418,660,419,684,199,694,198,669,
415,555,415,578,203,575,203,553,
412,452,413,470,368,471,367,453,
422,346,421,375,197,362,198,334,
441,324,441,345,303,345,303,323,
480,427,478,455,197,447,199,418,
491,596,492,617,261,620,260,599,
498,747,499,773,247,781,246,756,
488,282,488,304,374,309,372,288,
500,240,501,258,357,261,356,243,
505,257,506,282,355,289,354,263,
523,812,524,841,231,855,231,826,
519,212,519,233,343,241,342,219,
568,831,571,871,195,889,192,850,
554,402,555,424,493,425,492,403,
552,338,554,356,460,363,458,344,
555,358,556,379,447,388,445,367,
574,768,576,804,195,817,194,780,
561,446,562,465,512,466,511,447,
570,687,570,707,411,704,412,684,
566,642,567,660,421,663,420,645,
563,489,564,509,513,510,512,490,
568,553,568,576,514,574,514,551,
565,532,565,551,514,552,514,533,
