44,962,240,969,239,986,44,979,
42,932,297,943,296,968,41,957,
55,908,95,910,95,920,55,918,
165,861,549,855,550,876,165,882,
214,836,503,833,503,853,214,856,
165,790,555,785,555,806,167,812,
232,765,478,761,478,783,233,786,
166,698,288,697,288,715,166,717,
393,696,550,694,550,712,393,714,
165,674,402,672,402,692,165,694,
167,652,324,651,324,671,168,672,
401,651,547,648,547,666,401,669,
239,607,471,602,472,625,239,629,
167,586,279,584,279,605,167,607,
176,564,225,566,225,584,175,582,
493,562,544,562,544,580,493,581,
176,543,251,543,251,561,176,561,
484,541,542,540,541,559,483,559,
168,521,295,518,295,540,168,542,
481,520,540,518,542,536,483,538,
170,501,319,498,319,515,170,518,
170,479,354,478,354,496,170,497,
480,478,538,476,538,495,480,496,
167,438,282,438,282,455,167,455,
340,436,387,434,389,453,342,455,
486,436,534,435,535,453,487,454,
166,415,415,414,415,435,166,436,
167,397,284,396,284,413,168,414,
341,394,389,396,388,414,340,412,
485,395,534,394,534,412,485,413,
167,374,431,371,431,392,168,396,
168,356,283,355,283,373,168,373,
333,352,386,353,386,372,334,372,
477,354,531,354,532,372,478,373,
168,334,314,334,313,352,167,352,
304,332,412,333,412,351,304,350,
409,334,461,335,460,350,408,349,
170,313,241,316,241,334,169,331,
322,311,386,313,385,332,322,330,
476,313,531,312,530,331,476,332,
169,273,239,275,238,293,168,291,
414,273,526,273,527,291,414,292,
168,252,382,252,382,273,167,273,
431,252,526,254,526,272,431,270,
280,232,415,234,416,253,280,251,
349,197,452,197,452,215,348,215,
174,169,284,173,283,202,173,198,
335,174,467,177,466,195,334,192,
311,153,486,155,487,173,312,171,
334,132,463,133,462,151,333,150,
