243,646,532,648,532,663,243,661,
280,627,498,629,497,646,279,644,
245,595,537,596,537,611,245,610,
295,576,478,576,478,594,295,593,
246,527,340,527,340,541,246,542,
414,526,536,525,536,542,414,543,
247,510,419,509,418,524,247,525,
248,493,367,493,367,508,248,508,
422,491,537,490,537,507,423,509,
301,458,478,458,478,475,302,476,
250,443,333,444,332,458,249,457,
253,426,313,427,313,442,253,441,
490,426,535,425,536,440,491,441,
250,410,346,411,346,425,250,424,
490,409,536,410,536,425,490,424,
250,394,358,394,358,408,250,408,
251,376,394,377,393,392,250,391,
490,376,536,377,535,392,489,391,
251,345,339,346,339,360,251,359,
378,345,419,346,419,361,378,360,
488,343,534,342,535,358,488,359,
250,326,461,327,461,345,249,344,
251,312,309,313,309,328,251,327,
373,314,414,315,414,327,373,326,
482,310,528,306,530,326,483,330,
252,281,306,282,306,297,252,296,
442,280,531,279,532,294,442,295,
250,264,420,263,419,280,249,282,
455,264,527,262,527,277,454,279,
337,247,440,247,441,264,337,264,
391,218,475,218,476,232,392,232,
256,200,344,201,343,223,255,222,
375,201,492,200,491,215,374,216,
361,183,507,182,507,199,361,200,
389,166,480,167,480,182,389,181,
