44,962,240,969,239,987,44,980,
44,935,295,944,294,966,43,957,
59,908,95,910,95,920,59,918,
103,633,443,626,443,643,104,650,
146,609,401,607,402,625,146,627,
104,570,447,565,447,583,104,588,
163,548,382,546,382,564,164,566,
170,487,379,485,379,507,170,509,
106,468,205,471,204,489,106,486,
112,450,179,450,179,468,112,468,
392,449,444,447,445,465,393,467,
106,430,221,431,220,450,105,448,
391,429,443,429,443,447,391,447,
104,412,236,412,236,429,105,429,
105,390,275,392,274,410,105,408,
389,391,439,389,441,407,389,409,
102,354,210,355,211,372,103,371,
256,354,306,356,306,374,256,372,
387,354,438,350,439,369,389,372,
102,335,238,336,237,353,102,352,
229,335,312,335,311,352,229,352,
314,334,399,333,400,351,314,353,
105,317,170,319,169,334,104,332,
247,314,298,316,297,335,246,333,
377,315,430,312,430,330,378,333,
103,278,168,278,168,296,103,297,
330,278,434,277,435,295,330,296,
104,260,303,260,303,278,104,277,
345,259,427,258,427,276,345,277,
205,240,325,241,325,259,205,258,
268,205,365,203,365,224,268,226,
106,180,211,183,209,212,105,209,
255,186,379,186,379,204,256,205,
244,165,386,165,387,185,244,184,
246,146,385,144,385,162,246,164,
