729,1255,781,1254,781,1275,729,1276,
378,1251,703,1253,702,1276,378,1274,
416,1196,734,1198,734,1225,416,1223,
389,1170,773,1172,773,1196,389,1194,
401,1089,670,1090,670,1114,402,1113,
403,1060,542,1065,541,1090,402,1085,
402,1035,476,1036,476,1061,402,1059,
402,1009,475,1011,475,1032,402,1031,
384,979,699,983,698,1012,384,1007,
692,957,776,958,776,982,692,981,
385,958,602,956,602,981,386,982,
683,930,775,933,775,957,682,954,
389,931,467,932,467,955,389,952,
387,907,611,907,610,931,386,931,
436,853,618,857,618,881,436,877,
683,830,773,828,773,853,683,855,
388,830,619,830,619,853,387,854,
453,779,546,780,546,804,453,803,
690,756,772,754,772,779,690,781,
540,754,629,755,628,779,539,779,
390,758,450,757,450,777,390,778,
388,729,706,732,706,756,388,753,
437,710,545,707,545,727,437,730,
683,684,769,682,770,702,684,704,
541,685,628,682,628,702,542,705,
393,682,452,685,451,705,392,702,
390,655,675,657,675,681,391,679,
456,631,546,632,545,653,455,653,
687,607,770,605,771,629,688,631,
539,608,628,608,628,628,539,628,
393,610,451,609,452,629,394,630,
391,581,705,582,705,606,391,605,
390,533,768,533,769,557,391,557,
521,513,769,507,769,530,521,536,
389,508,473,510,472,534,389,533,
390,457,759,459,759,487,390,486,
633,436,730,437,729,457,632,456,
449,438,640,436,639,456,449,458,
446,387,739,386,740,409,446,409,
454,361,735,359,734,384,454,385,
437,335,740,333,740,358,438,360,
464,309,721,309,722,333,464,333,
390,285,772,284,772,306,389,308,
398,260,764,257,765,281,398,284,
392,234,773,231,772,256,393,258,
465,206,716,203,716,228,465,231,
474,181,707,178,707,202,475,205,
530,154,649,154,649,179,530,178,
