58,968,253,965,254,983,59,986,
56,941,307,937,307,959,56,963,
62,912,115,911,115,925,62,926,
234,708,351,706,351,723,234,725,
260,691,330,690,331,705,261,706,
272,672,309,671,309,687,272,688,
205,654,375,651,375,668,205,671,
166,595,278,596,278,614,166,613,
165,568,278,567,279,584,166,585,
169,548,270,549,269,567,169,566,
171,533,249,532,249,547,171,548,
307,511,403,512,403,530,306,529,
168,512,271,511,271,529,168,530,
371,476,402,476,402,491,371,491,
297,477,359,476,359,491,297,492,
223,477,282,476,282,490,223,491,
168,476,223,475,223,490,168,491,
360,455,403,455,403,473,360,473,
227,458,278,458,278,473,227,473,
295,440,338,440,338,455,295,455,
252,441,282,440,282,455,252,456,
369,438,403,438,403,454,369,454,
172,439,205,439,205,455,172,455,
283,421,328,421,329,439,284,439,
234,423,282,422,282,437,235,438,
170,399,228,402,227,420,169,417,
172,381,268,387,267,405,171,399,
298,372,343,372,343,383,298,383,
336,370,398,369,399,384,337,385,
169,363,249,368,249,386,169,381,
294,353,397,352,397,367,294,368,
240,352,280,351,280,366,240,367,
315,336,397,335,397,349,315,350,
293,318,396,317,396,331,293,332,
169,309,252,315,251,333,168,327,
294,299,395,300,396,315,295,314,
169,289,227,295,226,314,167,308,
198,235,364,244,362,273,197,264,
