47,962,243,962,243,980,47,980,
46,935,297,934,297,956,46,957,
51,906,106,906,106,920,51,920,
58,496,410,499,409,535,58,531,
402,458,516,457,516,482,402,483,
5,454,199,456,199,483,5,482,
2,416,211,419,210,445,2,441,
405,379,517,378,517,403,405,404,
5,376,106,379,105,409,4,406,
2,343,145,345,145,372,2,371,
414,342,517,341,517,363,414,364,
228,343,344,342,344,367,228,368,
6,305,101,307,101,333,6,330,
400,302,519,301,519,325,400,326,
8,268,343,263,343,291,9,295,
9,236,378,231,378,257,10,261,
12,198,216,197,216,225,12,226,
10,160,414,149,414,178,11,189,
90,117,435,112,435,145,90,150,
