98,1222,339,1214,340,1237,98,1245,
93,1189,408,1178,409,1205,94,1216,
99,1152,165,1150,166,1168,100,1170,
286,917,590,924,588,947,286,940,
333,863,519,865,519,890,333,889,
189,810,317,809,317,831,189,831,
592,771,665,768,666,790,593,793,
188,768,265,770,264,793,188,791,
558,729,662,729,662,753,558,753,
187,730,391,730,391,757,186,756,
215,698,261,696,262,715,216,717,
593,680,658,678,659,701,594,703,
450,679,516,680,516,702,450,702,
221,670,346,671,345,694,220,693,
594,631,655,629,656,647,595,649,
222,641,341,643,340,665,221,663,
450,627,515,629,515,652,449,650,
221,619,344,620,344,639,221,638,
255,568,336,571,335,593,255,591,
186,520,380,522,380,545,186,543,
187,488,470,490,470,512,187,511,
189,459,334,460,334,479,189,478,
351,425,490,427,489,450,351,448,
294,390,551,392,551,419,294,416,
334,358,513,358,513,381,334,381,
344,333,502,335,502,358,344,356,
501,310,641,307,642,330,502,332,
204,301,511,306,510,334,204,329,
399,273,450,272,451,296,400,298,
216,237,628,240,628,270,216,267,
