187,884,504,884,503,899,187,899,
289,863,413,865,413,884,288,882,
137,833,566,834,566,859,137,857,
508,794,570,794,570,813,508,813,
114,791,252,793,251,814,114,812,
506,762,570,762,570,784,506,784,
116,765,207,764,207,785,116,786,
506,722,568,722,568,741,506,741,
119,720,221,726,219,751,117,746,
121,696,194,695,194,718,121,719,
500,655,561,655,561,674,500,674,
389,656,439,656,439,675,389,675,
125,654,200,656,199,679,124,677,
277,656,316,656,316,675,277,675,
127,628,233,627,234,648,128,649,
390,626,439,626,440,645,391,645,
131,600,530,595,530,616,131,622,
135,570,208,569,208,588,135,589,
496,566,555,565,555,585,496,586,
386,565,439,565,439,588,386,588,
135,540,240,542,239,563,135,562,
387,538,439,538,439,560,387,560,
137,516,480,511,480,532,137,537,
144,486,543,482,543,508,144,512,
236,456,464,453,466,478,237,481,
243,392,451,389,452,409,243,413,
266,363,432,360,432,380,266,382,
