202,892,601,885,602,907,203,914,
254,865,553,863,554,884,254,887,
200,818,612,815,614,840,201,844,
272,793,534,793,534,817,271,816,
445,724,613,724,612,742,445,742,
199,725,331,722,332,744,200,747,
201,698,446,696,446,721,201,723,
455,675,614,676,614,696,455,695,
201,674,371,673,371,698,201,699,
281,627,533,627,533,648,281,648,
201,603,323,602,323,624,201,625,
559,580,617,580,617,599,559,600,
209,581,264,580,264,599,209,600,
542,556,615,557,615,576,542,575,
209,555,294,555,294,576,209,576,
544,531,615,532,615,551,544,551,
202,530,342,530,342,552,202,552,
202,506,361,506,361,527,202,527,
543,482,615,483,615,502,543,501,
202,480,409,481,409,504,202,503,
542,433,615,433,615,454,542,455,
378,435,447,436,447,455,378,454,
200,435,330,435,330,453,199,454,
198,409,284,409,283,430,198,430,
198,382,568,384,568,408,198,407,
545,362,605,359,606,378,546,381,
375,359,439,357,441,382,376,385,
200,357,282,360,281,382,199,380,
483,310,618,310,618,332,483,332,
198,311,280,310,280,332,198,332,
503,285,608,286,607,307,502,306,
198,284,448,284,448,308,198,307,
327,259,477,260,477,281,327,280,
408,211,532,211,532,232,408,232,
392,181,551,183,550,208,392,206,
198,175,333,177,332,214,198,212,
378,155,565,157,565,178,378,177,
378,127,565,127,565,151,378,151,
