193,901,533,909,533,926,192,918,
236,881,492,885,491,904,236,899,
194,837,541,844,540,864,195,857,
253,817,472,821,473,840,252,835,
397,755,539,760,538,779,396,774,
195,756,304,757,304,774,195,773,
198,737,399,735,399,753,198,755,
404,715,535,715,535,733,404,733,
198,715,337,716,337,734,198,734,
260,672,471,672,472,693,261,693,
198,655,297,654,297,672,198,673,
493,637,535,637,535,652,493,652,
206,637,248,636,248,651,206,652,
476,615,534,615,534,630,476,630,
207,616,273,615,273,630,207,631,
476,596,534,596,534,611,476,611,
199,595,314,594,314,611,199,612,
201,577,328,576,328,590,201,591,
475,557,533,557,533,572,475,572,
200,554,368,553,368,571,200,572,
482,516,533,516,533,534,482,534,
351,518,398,517,398,532,351,533,
198,517,303,517,303,532,198,532,
199,498,483,496,483,514,199,516,
482,479,532,479,532,494,482,494,
350,479,399,478,399,493,350,494,
200,480,305,479,305,493,200,494,
201,458,313,460,313,475,200,473,
482,439,533,439,533,454,482,454,
350,440,399,439,399,454,350,455,
202,440,306,439,306,453,202,454,
320,419,363,421,362,437,319,435,
202,420,323,421,322,436,201,435,
483,400,533,400,533,418,483,418,
351,400,399,401,398,417,350,416,
202,401,305,401,305,416,201,416,
200,380,519,379,520,400,200,401,
350,363,399,362,399,380,350,381,
481,360,532,360,532,379,481,379,
201,361,305,363,305,378,200,376,
199,341,518,339,518,360,199,362,
355,324,399,323,399,341,355,342,
487,321,533,321,533,339,487,339,
201,323,305,324,305,339,200,338,
201,304,268,305,268,320,200,319,
200,282,527,282,527,303,199,304,
342,267,395,266,395,284,342,285,
473,263,526,263,526,282,473,282,
202,263,270,266,269,284,201,281,
425,226,529,224,530,242,427,244,
202,228,266,229,267,244,203,243,
203,209,398,209,398,227,203,227,
439,208,523,204,524,223,440,226,
303,191,422,189,422,207,303,209,
369,157,464,156,464,171,369,172,
210,135,308,137,307,157,209,155,
338,134,493,131,493,149,338,152,
362,115,469,111,469,129,363,133,
339,94,494,87,494,107,340,114,
