373,962,399,962,399,969,373,969,
451,960,504,959,504,966,451,967,
296,962,360,961,360,968,296,969,
235,957,299,960,298,974,234,971,
324,940,430,940,430,955,324,955,
192,912,563,912,563,933,192,933,
511,879,564,879,564,897,511,897,
178,882,354,882,353,899,178,899,
178,859,299,857,299,874,178,876,
520,825,564,825,564,845,520,845,
176,828,297,831,296,850,175,847,
177,806,261,805,261,820,177,821,
178,774,313,774,313,796,178,795,
179,748,369,746,370,765,179,766,
499,703,561,702,561,720,499,721,
356,704,394,704,394,723,356,723,
173,706,292,704,292,722,173,724,
172,679,262,680,262,702,171,700,
498,676,560,675,560,693,498,694,
172,656,240,655,241,676,173,677,
502,617,552,617,552,637,502,637,
399,619,450,618,450,638,399,639,
183,599,468,595,468,612,183,616,
497,566,550,565,550,583,497,584,
396,565,448,567,447,586,395,584,
183,545,473,542,473,560,183,563,
498,515,548,514,548,532,498,533,
404,515,448,514,448,533,404,534,
182,491,439,489,439,511,182,513,
495,465,546,464,546,482,495,483,
403,465,447,464,447,483,403,484,
183,440,418,440,418,462,183,461,
499,414,544,414,544,433,499,433,
402,416,445,415,445,434,403,435,
182,388,525,387,525,412,182,412,
490,366,543,365,543,383,490,384,
393,366,445,365,445,384,393,385,
184,340,434,342,434,364,185,361,
488,318,541,317,541,335,488,336,
391,318,444,317,444,335,391,336,
309,315,342,317,340,334,308,331,
184,291,506,292,506,315,184,313,
374,268,530,270,531,291,375,290,
280,271,362,270,363,288,281,289,
190,266,263,271,263,289,190,284,
266,237,467,241,466,267,266,263,
271,183,456,187,456,207,271,203,
292,158,439,162,438,180,291,177,
